name,code,state,zone,address,latitude,longitude
Shankar,SQK,Punjab,NR,"Jalandhar, Punjab",28.560827504028268,77.1402539871633
SALIYAMANGALAM,SMM,Tamil Nadu,SR,"NH 67, Tamil Nadu",10.77933,79.275262
SAKHPUR,SKR,Gujarat,WR,"to railway station, Gujarat",21.748997,69.833241
SONWARSA HALT,SONW,,?,,25.043599999999998,85.669157
Salogra,SLR,Himachal Pradesh,NR,"NH 22, Himachal Pradesh",30.934311,77.130516
SOMPUR ROAD,SOQ,Karnataka,SWR,"Sompur, Karnataka",15.421498999999999,75.87207
SANJAN,SJN,Gujarat,WR,"Sanjan, Gujarat",20.19165,72.820594
Sukinda Road,SKND,Orissa,ECoR,"Duburi, Orissa",20.971268,86.05375
SANKVAL,SKVL,Goa,SWR,"Sancoale, Goa",15.370790999999999,73.86771300000001
SURATHKAL,SL,Karnataka,KR,"Surathkal, Karnataka",12.989191,74.80617699999999
SANJUJE DA AREY,SJDA,Goa,SWR,"CURTORIM, Goa",15.437494047800001,75.5962538599
Shakar Nagar,SKNR,Andhra Pradesh,SCR,"Bodhan, Andhra Pradesh",18.659388000000003,77.905991
Saota,SOF,West Bengal,ER,"Saota, West Bengal",,
SANGLI,SLI,Maharashtra,CR,"Sangli, Maharashtra",16.858669000000003,74.588939
SHIRRAVDE,SIW,Maharashtra,CR,"Satara, Maharashtra",17.3606825795,74.1573548438
SALPA,SLP,Maharashtra,CR,"SH 61, Maharashtra",17.963070994400002,74.17178775389999
Sonaripur,SOI,Uttar Pradesh,NER,"MDR 6C, Uttar Pradesh",28.4746409298,80.7274215704
Sunderabad,SNBD,Madhya Pradesh,WR,"Ratlam, Madhya Pradesh",,
Shripat Shrikhand,SPS,West Bengal,ER,"Shripat Shrikhand, West Bengal",,
Sidhwalia,SQW,Bihar,NER,"Saran, Bihar",26.333838,84.666995
Sankra,SNKX,,SECR,,20.747436,81.591856
Shimoga,SME,Karnataka,SWR,"State Highway 57, Karnataka",13.927613,75.592671
Seonan Halt,SONH,,?,,25.285709039300002,85.01186038569999
Sangrampur,SNU,West Bengal,ER,"State Highway 3, West Bengal",22.224929,88.32876
Sanjha,SJJ,Bihar,ER,"Sanjha, Bihar",25.0658316907,87.0008507605
Salona,SLON,Assam,NFR,"Salona, Assam",26.503912999999997,92.990043
Sujalpur,SJPA,West Bengal,?,"Digha Contai Rd, West Bengal",21.763167000000003,87.65749699999999
Silao,SILO,Bihar,ECR,"Nalanda, Bihar",25.078598999999997,85.434638
Suhsarai,SOW,Bihar,ECR,"National Highway 31, Bihar",25.273946,85.530032
Bolinna Doaba,BLND,Punjab,NR,"Patara Rd, Punjab",31.342859999999998,75.656972
Shakti Nagar,SKTN,Uttar Pradesh,ECR,"Dist. Sonebhadra, Uttar Pradesh",24.122899,82.704734
Sukrimangela,SOY,Madhya Pradesh,SECR,"Shikara - Dhooma Rd, Madhya Pradesh",22.90699,79.834297
Saila Khurd,SQJ,Punjab,NR,"Saila Khurd, Punjab",31.292873999999998,76.07770599999999
Satnaur Badesron,SNB,Punjab,NR,"Satnaur Badesron, Punjab",31.257426,76.110741
Saoner Junction,SONR,Maharashtra,SECR,"Saoner, Maharashtra",21.387489000000002,78.925046
SAROJINI NAGAR,SOJ,Delhi NCT,NR,"Sarojini Nagar, Delhi NCT",28.581210000000002,77.196287
SUPEDI,SPD,Gujarat,WR,"Supedi, Gujarat",21.758513999399998,70.3763963708
SANEH ROAD,SNX,Uttar Pradesh,NR,"Saneh Road, Uttar Pradesh",29.689652272500002,78.4494025903
SEMRA,SRA,Bihar,ECR,"National Highway 28A, Bihar",26.711946963,84.8136981409
Sarsi,SRSI,Bihar,ECR,"State Highway 77, Bihar",25.86331602863504,87.28521798737347
SINGARPUR,SNPR,Rajasthan,NCR,"Rupbas, Rajasthan",27.116202,77.72370699999999
SONIYANA,SNYN,Rajasthan,NWR,"National Highway 79, Rajasthan",25.123246,74.62566
SHANKARGARH,SRJ,Madhya Pradesh,NCR,"Shankargarh, Madhya Pradesh",25.1813005966,81.6190324237
Sikta,STF,Bihar,ECR,"Sikta, Bihar",27.024365,84.680541
Surajgarh,SRGH,Rajasthan,NWR,"Surajgarh, Rajasthan",28.30168415387253,75.73429978452623
SAMRLA,SQE,Maharashtra,SCR,"Dharmabad, Maharashtra",18.921849,77.793105
SAMRAU,SRK,Rajasthan,NWR,"State Highway 61, Rajasthan",26.8662,72.721146
Sohal,SOHL,Punjab,NR,"National Highway 15, Punjab",31.974211,75.348341
Soron,SRNK,Uttar Pradesh,NER,"Soron, Uttar Pradesh",27.883353999999997,78.748458
SONASAN,SNSN,Gujarat,WR,"Salal, Gujarat",23.491604000000002,72.895784
SHRIDHAM,SRID,Madhya Pradesh,WCR,"Shridham, Madhya Pradesh",23.033843,79.484397
SONTALAI,SQL,Madhya Pradesh,WCR,"Itarsi, Madhya Pradesh",22.613017999999997,77.94977499999999
SAMPLA,SPZ,Haryana,NR,"Sampla, Haryana",28.781933000000002,76.773299
SANKHAI,SNHR,Gujarat,WR,"Patan, Gujarat",23.796393,72.177296
SAPEKHATI,SPK,Assam,NFR,"Moran to Naharkatiya Rd, Assam",27.110416,95.160918
Sillipur,SPRA,Rajasthan,NCR,"State Highway 2, Rajasthan",26.081657,77.031581
SANTA CRUZ,STC,Maharashtra,WR,"Mumbai, Maharashtra",19.082018,72.84133899999999
SASVAD ROAD,SSV,Maharashtra,CR,"Sasvad, Maharashtra",18.4732023111,73.9546461121
Supaul,SOU,Bihar,ECR,"Supaul, Bihar",26.117556999999998,86.603023
SIHOR GUJARAT,SOJN,Gujarat,WR,"Shihor, Gujarat",21.724798000000003,71.957197
Kargaon Halt,KRNG,,,,20.800933,79.41302
SANDAI,SNDY,Uttar Pradesh,NER,"Sandai, Uttar Pradesh",28.572634,79.990982
SINDHUDURG,SNDD,Maharashtra,KR,"Oros, Maharashtra",16.111322,73.67934
Sarai Gopal,SPGL,Uttar Pradesh,NR,"Allahabad Bypass, Uttar Pradesh",25.548656,81.822277
Sethal,STH,Uttar Pradesh,NER,"Bareilly, Uttar Pradesh",28.543189,79.56736599999999
Semraon,SRMN,Bihar,ECR,"State Highway 12, Bihar",25.395161271299997,84.52704197999999
S NARAYANAPURAM,STPM,Andhra Pradesh,SCR,"Vijayawada, Andhra Pradesh",16.525488,80.647908
Santoshpur,SSP,West Bengal,ER,"Kolkata, West Bengal",22.524414,88.272502
Sindri Town,SNDT,Jharkhand,?,"Sindri, Jharkhand",23.660992,86.47988299999999
Soron,SRN,Uttar Pradesh,NER,"Soron, Uttar Pradesh",27.883694,78.748798
Sadanapura,SNA,Gujarat,WR,"Sadanapura, Gujarat",22.602487999999997,73.01247500000001
Wanabar,WW,,?,,25.006278000000002,84.97751000000001
Shasan Road,SSRD,West Bengal,ER,"Baruipur, West Bengal",22.346539999999997,88.434523
Saheed Matangini,SMTG,West Bengal,SER,"Medinipur, West Bengal",22.301973999999998,87.90811500000001
Sheopur Kalan,SOE,Madhya Pradesh,NCR,"Sheopur, Madhya Pradesh",25.675538,76.70038600000001
Shri Makri Nath Nagar,SMNN,Rajasthan,NWR,"Churu, Rajasthan",28.179883999999998,74.824623
ANGALAKUDURU,AKU,Andhra Pradesh,SCR,"Coastal Andhra Region, Andhra Pradesh",16.245325,80.609091
GHUTAI,GTI,Uttar Pradesh,NCR,"National Highway 76, Uttar Pradesh",25.289429766,79.4413220264
SEWAR,SWAR,Rajasthan,WCR,"Bharatpur, Rajasthan",27.177901,77.425499
SHAITAN SINGH NAGAR,STSN,Rajasthan,NWR,"State Highway 61, Rajasthan",27.052218,72.468139
MALIHATI TALIBPUR ROAD,MHTR,West Bengal,ER,"Rd, West Bengal",23.79372,88.126194
SURERGOTH,SRRG,Rajasthan,NWR,"State Highway 25, Rajasthan",27.18282,76.605353
SAVAR KUNDLA,SVKD,Gujarat,WR,"Savar Kundla, Gujarat",21.335082,71.31266699999999
SISARKA,SSKA,Uttar Pradesh,NR,"State Highway 43, Uttar Pradesh",28.431279,78.846279
SARERI,SSR,Rajasthan,NWR,"National Highway 79, Rajasthan",25.697556000000002,74.624105
SARNATH,SRNT,Uttar Pradesh,NER,"Varanasi, Uttar Pradesh",25.375998,83.032634
SHIVNI SHIVAPUR,SVW,Maharashtra,SCR,"Akola, Maharashtra",20.674328,77.048971
SURAVALI,SRVX,Goa,KR,"Margao, Goa",15.291947,73.939328
SHOBHASAN,SXS,Gujarat,WR,"State Highway 41, Gujarat",23.542306999999997,72.394212
Sitabanji,STBJ,Orissa,ECoR,"National Highway 215, Orissa",21.500203,85.79053
SANVERDAM CHUCH,SVM,Goa,SWR,"Curchorem, Goa",15.264064,74.10866
SULADHAL,SUL,Karnataka,SWR,"Belagavi, Karnataka",16.001728105999998,74.67814298520001
Surera,SURR,Rajasthan,NWR,"Surera, Rajasthan",,
SIVOK,SVQ,West Bengal,NFR,"Sevoke, West Bengal",26.880144,88.468742
VEMULURIPADU,VMLD,,,,16.309801,80.294121
Sangwi,SWQ,Maharashtra,CR,"Sangwi, Maharashtra",,
Sidhwan,SWG,Punjab,NR,"Sidhwan, Punjab",31.095558,75.54695000000001
SIRARI,SRY,Bihar,ECR,"State Highway 6, Bihar",25.132853,85.952587
Saidanwala,SWX,Punjab,NR,"Saidanwala, Punjab",30.917223,74.679664
Sivaganga,SVGA,Tamil Nadu,SR,"SH 33, Tamil Nadu",9.852970000000001,78.49906899999999
Sirsa,SSA,Haryana,NWR,"Sirsa, Haryana",29.539153,75.034944
Matoda,MQA,,,,24.11526,73.00914999999999
Savni,SVB,Gujarat,WR,"Maljinjava, Gujarat",20.994517,70.471495
Siwan Kachari,SVC,Bihar,NER,"Siwan, Bihar",26.226705,84.34871700000001
Srivaikuntam,SVV,Tamil Nadu,SR,"Thoothukudi, Tamil Nadu",8.622475999999999,77.906323
Sivadevunichkla,SVDC,Andhra Pradesh,SCR,"P.P.Road, Andhra Pradesh",16.535628999999997,81.65894399999999
Satnali,STNL,Haryana,NWR,"Satnali, Haryana",28.382338,75.966232
Amreli Para,AEP,Gujarat,WR,"Amreli, Gujarat",21.6079811042,71.2281676154
Sirsuphal,SSF,Maharashtra,CR,"Daund, Maharashtra",18.306268,74.572957
Sanawad,SWD,Madhya Pradesh,WR,"Sanawad, Madhya Pradesh",22.17581,76.074567
SILA KHERI HALT,SXE,Haryana,NR,"Jind, Haryana",29.389883,76.612939
Tilaivilagam,TAM,Tamil Nadu,SR,"Pattukkotai-Thiruthuraipoondi Rd, Tamil Nadu",,
Taki Road,TKF,West Bengal,ER,"Taki, West Bengal",22.587179,88.915553
Thondaimanallur,TNLR,Tamil Nadu,SR,"Nallur, Tamil Nadu",10.623543,78.746072
THAIR,TER,Maharashtra,CR,"State Highway 77, Maharashtra",18.352916,76.15003700000001
Tiruchitrambalam,TCT,Tamil Nadu,SR,"Musiri - Kulithalai - Manapparai - Pudukottai - Alangudi - Peravoorani - Sethubavachatram Rd, Tamil Nadu",,
SIRKAZHI,SY,Tamil Nadu,SR,"Sirkazhi, Tamil Nadu",11.240305,79.726353
Tarak Nagar,TNX,West Bengal,ER,"Shivniwas Rd, West Bengal",23.38018,88.680184
TAPA,TAPA,Punjab,NR,"Tapa Mandi, Punjab",30.302839,75.366053
SARAI CHANDI,SYC,Uttar Pradesh,NR,"Phulpur, Uttar Pradesh",25.5394209652,81.97958463810001
Takazhi,THZI,Kerala,SR,"Takazhi, Kerala",,
Taj Nagar,TJNR,Haryana,NR,"Gurgaon, Haryana",,
SANKOPARA,SXP,West Bengal,ER,"State Highway 5, West Bengal",24.7176851264,87.9344515665
TIMARNI,TBN,Madhya Pradesh,WCR,"Timarni, Madhya Pradesh",22.375860000000003,77.2294
SINHAN,SYQ,Gujarat,WR,"SH 6, Gujarat",22.2346247943,69.7297354559
Tibi,TIBI,Rajasthan,NWR,"Tibi, Rajasthan",29.54286582323833,74.50160639360547
TALAIYUTHU,TAY,Tamil Nadu,SR,"Thalaiyuthu, Tamil Nadu",8.7841938937,77.72944226749999
TIRUNELVELI,TEN,Tamil Nadu,SR,"Tirunelveli, Tamil Nadu",8.73636,77.707979
SAIYEDPUR BHTRI,SYH,Uttar Pradesh,NER,"Saidpur, Uttar Pradesh",25.539724,83.23297400000001
TOLAHUNSE,THN,Karnataka,SWR,"Tholahunase, Karnataka",14.399208,75.964562
SARUPATHAR,SZR,Assam,NFR,"Sarupathar Road Thana Rd, Assam",26.195595,93.862021
SALPURA,SYL,Rajasthan,WCR,"Kawari, Rajasthan",24.773701,76.733005
TIVARI,TIW,Rajasthan,NWR,"Tinwari, Rajasthan",26.554730000000003,72.889577
TANUR,TA,Kerala,SR,"Malappuram, Kerala",10.97954,75.880597
Tulwara Jhil,TLI,Rajasthan,NWR,"Tibi Railway Station, Rajasthan",,
Talaburu,TABU,Jharkhand,SER,"National Highway 75, Jharkhand",22.358169,85.75594199999999
Tirunellikaval,TNK,Tamil Nadu,SR,"State Highway 23, Tamil Nadu",,
Kishangarh Balawas,KGBS,Haryana,NWR,"Kishengarh, Haryana",28.262787,76.571554
Tilbhum,TBX,Tripura,NFR,"National Highway 44, Tripura",24.465833,92.245466
ATTILI,AL,Andhra Pradesh,SCR,"West Godavari, Andhra Pradesh",16.680149999999998,81.61636
Taldi,TLX,West Bengal,ER,"Taldi Station Rd, West Bengal",22.343647,88.60875899999999
TAKKOLAM,TKO,Tamil Nadu,SR,"Arakkonam, Tamil Nadu",13.023783,79.677055
Taregna,TEA,Bihar,ECR,"Taregna, Bihar",25.3552301906,85.038112915
Teliamura,TLMR,Tripura,NFR,"Teliamura, Tripura",23.861247,91.617734
Telia,TELY,Bihar,?,"Telia, Bihar",24.8058876,87.0262456
SALAWAS,SZ,Rajasthan,NWR,"Luni, Rajasthan",26.139957444700002,73.01452424259999
Tharbitia,TB,Bihar,ECR,"State Highway 76, Bihar",26.218533,86.657383
Tungi Halt,TNGI,Bihar,?,"Bihar Sharif, Bihar",25.171993,85.52720500000001
Tiruchendur,TCN,Tamil Nadu,SR,"Tiruchchendur, Tamil Nadu",8.501774,78.117118
Tarighat,TRG,Uttar Pradesh,ECR,"Ghazipur, Uttar Pradesh",25.571721452321867,83.60210496000946
TIKARIA,TKYR,Madhya Pradesh,WCR,"MDR 11, Madhya Pradesh",24.99538,80.86436
TALVADYA,TLV,Madhya Pradesh,WCR,"East Nimar, Madhya Pradesh",21.9272990641,76.4437843848
Tahsil Bhadra,TSD,Rajasthan,NWR,"Bhadra, Rajasthan",29.101436164956112,75.16145411878824
BELANKI,BLNK,Maharashtra,CR,"Jath Rd, Maharashtra",16.84890756,74.86933565
TARU,TR,Maharashtra,SCR,"Rotegaon Railway Station, Maharashtra",20.06888,74.590775
TALHERI BUZURG,THJ,Uttar Pradesh,NR,"SH 59, Uttar Pradesh",29.766916000000002,77.64430899999999
TILAYA,TIA,Bihar,ECR,"State Highway 8, Bihar",24.821998,85.401101
TIPTUR,TTR,Karnataka,SWR,"Tiptur, Karnataka",13.256152,76.475987
TUMKUR,TK,Karnataka,SWR,"Tumkur, Karnataka",13.333033,77.10243899999999
TOHANA,TUN,Haryana,NR,"Tohana, Haryana",29.7266,75.904581
THAKURKUCHI,TKC,Assam,NFR,"Hatisila, Assam",26.234006114,91.9222836917
TUTI MELUR,TME,Tamil Nadu,SR,"Thoothukudi, Tamil Nadu",8.808373999999999,78.145808
TITABAR,TTB,Assam,NFR,"Titabor, Assam",26.602048,94.199758
TAKARI,TKR,Maharashtra,CR,"Sangli, Maharashtra",17.129756,74.36337599999999
TIRUCHIRAPPALLI PALAKKARAI,TPE,Tamil Nadu,SR,"Tiruchirapalli, Tamil Nadu",10.80725953,78.69366422
Tapona,TPN,Maharashtra,CR,"Tapona, Maharashtra",,
Tikani,TKLE,Bihar,ER,"Tikani, Bihar",25.108394454899997,86.9932459985
Tiruturaipudi Junction,TTP,Tamil Nadu,SR,"Thiruthuraipoondi, Tamil Nadu",,
SARUPSAR JN,SRPR,Rajasthan,NWR,"MDR 103, Rajasthan",29.353194,73.694891
AKSHAYWAT RAI NAGAR,AYRN,Bihar,ECR,"Vaishali, Bihar",25.688767621,85.31541102290001
Talguppa,TLGP,Karnataka,SWR,"Talaguppa, Karnataka",14.214011,74.914093
Talwandi,TWB,Punjab,NR,"Talwandi Bhai, Punjab",30.861364000000002,74.92363399999999
Theh Qalandar,TQL,Punjab,NR,"State Highway 20, Punjab",30.463401,74.086947
TARIGOPPULA,TGU,Andhra Pradesh,SCR,"Krishna, Andhra Pradesh",16.485676,80.836307
THIVIM,THVM,Goa,KR,"North Goa, Goa",15.62955,73.87610400000001
Tarikere Junction,TKE,Karnataka,SWR,"Tarikere, Karnataka",13.710886,75.812209
THOKUR,TOK,Karnataka,KR,"Mangalore, Karnataka",12.963579000000001,74.829167
TOKKOTTU,TKOT,Karnataka,SR,"Ullal, Karnataka",12.818211,74.858222
THALASSERY,TLY,Kerala,SR,"Kannur, Kerala",11.75314,75.492987
TIRUR,TIR,Kerala,SR,"Malappuram, Kerala",10.917757,75.92186500000001
Taramani,TRMN,Tamil Nadu,SR,"Chennai, Tamil Nadu",12.978438,80.24008199999999
Tangiriapal,TGRL,Orissa,ECoR,"Orissa, Orissa",21.164083,85.925812
Thawe Junction,THE,Bihar,NER,"Gopalganj, Bihar",26.438991,84.394398
Thanesar City,TNDE,Haryana,NR,"Haryana, Haryana",29.966374000000002,76.824336
Titwa,TTW,Madhya Pradesh,SECR,"Lamta, Madhya Pradesh",21.9959060669,80.13844220089999
Tamluk,TMZ,West Bengal,SER,"Tamluk, West Bengal",22.275813,87.91914399999999
Talchhapar,TLC,Rajasthan,NWR,"Sujangarh, Rajasthan",27.824805,74.487037
Thara,THR,Madhya Pradesh,NCR,"State Highway 2, Madhya Pradesh",26.3568878952,77.8507402155
Thalera,THEA,Rajasthan,WCR,"Talera, Rajasthan",25.3152769684,75.73774364929999
ALAI,ALJ,Uttarakhand,NER,"National Highway 74, Uttarakhand",29.143805999999998,78.932709
UNDASA MADHAWPU,UDM,Madhya Pradesh,WR,"State Highway 18, Madhya Pradesh",23.087044000000002,75.97927499999999
TURKI ROAD,TZR,Madhya Pradesh,WCR,"Rewa, Madhya Pradesh",24.548879000000003,81.11757300000001
UPLAI,UPI,Maharashtra,CR,"State Highway 77, Maharashtra",18.184369,75.642724
TALOD,TOD,Gujarat,WR,"Talod, Gujarat",23.351347999999998,72.94796099999999
Bhiwani City,BNWC,Haryana,NWR,"Bhiwani, Haryana",28.825698499999998,76.1442991
THIRUVARUR JN,TVR,Tamil Nadu,SR,"Thiruvarur, Tamil Nadu",10.764347,79.63389799999999
TAPRI JN,TPZ,Uttar Pradesh,NR,"Saharanpur, Uttar Pradesh",29.915727999999998,77.58327200000001
UMBARGAM ROAD,UBR,Gujarat,WR,"Umbergaon, Gujarat",20.153499,72.79082100000001
Tezpore,TZTB,Assam,NFR,"Tezpur, Assam",26.617781357717547,92.78774656355381
UTARLAI,UTL,Rajasthan,NWR,"Barmer, Rajasthan",25.788344000000002,71.44363799999999
Tiruvanmiyur,TYMR,Tamil Nadu,SR,"Chennai, Tamil Nadu",12.989302,80.25119000000001
TIPKAI,TPK,Assam,NFR,"Dhubri, Assam",26.295354,90.047264
TIRUVANNAMALAI,TNM,Tamil Nadu,SR,"Thiruvannamalai, Tamil Nadu",12.238103,79.077782
TIRUPPUVANAM,TVN,Tamil Nadu,SR,"Tiruppuvanam, Tamil Nadu",9.821456999999999,78.258693
Taradevi,TVI,Himachal Pradesh,NR,"Shimla, Himachal Pradesh",31.0758,77.139253
TIKUNIA,TQN,Uttar Pradesh,NER,"Tikapur Municipality, Uttar Pradesh",28.378823,80.981217
TENYA,TYAE,West Bengal,ER,"Tenya, West Bengal",23.822157,88.148864
Umarpada,UMPD,Gujarat,WR,"Umarpada to Jumavadi, Gujarat",,
Unai Vansada Road,UNI,Gujarat,WR,"Gujarat, Gujarat",,
Arjuni,AJU,Maharashtra,SECR,"Gondia, Maharashtra",20.8165878335,80.022581618
TIRUPPACHETTI,TPC,Tamil Nadu,SR,"Thiruppachethi, Tamil Nadu",9.773153933800002,78.344217489
TARAON,TRN,Uttar Pradesh,NER,"Tranav Railway Station, Uttar Pradesh",25.526193,83.311179
Tukaithad,TTZ,Maharashtra,SCR,"Akot, Maharashtra",21.427444,76.670581
VILLIYAMBAKKAM,VB,Tamil Nadu,SR,"State Highway 58, Tamil Nadu",12.754406,79.929175
UNCHI BASSI,UCB,Punjab,NR,"National Highway 1A, Punjab",31.860857,75.643654
UJALVAV,UJ,Gujarat,WR,"State Highway 31, Gujarat",21.905096,71.705115
TANUKU,TNKU,Andhra Pradesh,SCR,"131, Andhra Pradesh",16.752035,81.674075
TENNERU,TNRU,Andhra Pradesh,SCR,"Manthena, Andhra Pradesh",16.488886,80.813991
Tarabari,TRBE,Assam,NFR,"Nagaon, Assam",26.436293,92.68336699999999
TETELIA,TTLA,Assam,NFR,"Tetelia-Maloibari Rd, Assam",26.135912,92.00541
Umaria Ispa Halt,UIH,Madhya Pradesh,SECR,"Umaria Ispa, Madhya Pradesh",22.055305150200002,79.08496134640001
Umra Nala,ULA,Madhya Pradesh,SECR,"Umranala Station, Madhya Pradesh",21.874783,78.879298
TANDAVAPURA,TXM,Karnataka,SWR,"Thandavapura, Karnataka",12.168831,76.678489
Taksal,TSL,Himachal Pradesh,NR,"Parwanoo, Himachal Pradesh",30.845271,76.954267
Thuwavi,TWV,Gujarat,WR,"SH 11, Gujarat",22.153761,73.381517
Tinsukia Junction,TSK,Assam,NFR,"Tinsukia, Assam",27.4864,95.356367
Kandarpur,KDRP,Orissa,ECoR,"Jagatsinghpur Rd, Orissa",20.396528,86.017399
Uska Bazar,UB,Uttar Pradesh,NER,"State Highway 1A, Uttar Pradesh",27.189993,83.12594999999999
Udagamandalam,UAM,Tamil Nadu,SR,"Ooty, Tamil Nadu",11.404584999999999,76.694727
Toppur,TPP,Tamil Nadu,SWR,"Dharmapuri, Tamil Nadu",11.931538000000002,78.070201
Vadiya Devli,VDV,Gujarat,WR,"Vadiya, Gujarat",21.689791,70.853196
UKHRA,UKA,West Bengal,ER,"Ukhra, West Bengal",23.653692,87.232537
USMANPUR,UPR,Maharashtra,SCR,"D1, Maharashtra",19.532217,76.27447
UCHIPPULI,UCP,Tamil Nadu,SR,"Uchipuli, Tamil Nadu",9.30813,79.01509300000001
UNCHHERA,UHR,Madhya Pradesh,WCR,"Unchhera, Madhya Pradesh",24.38137,80.79457
USMANABAD,UMD,Maharashtra,CR,"National Highway 211, Maharashtra",18.248154,76.022663
WAGHODA,WGA,Madhya Pradesh,CR,"East Nimar, Madhya Pradesh",21.255951999999997,76.08875499999999
UGAR KHURD,UGR,Karnataka,SWR,"Belgaum, Karnataka",16.669705,74.822126
Vadali,VAE,Gujarat,WR,"Vadali, Gujarat",23.948406000000002,73.04360399999999
Vaso,VASO,Gujarat,WR,"Rampur, Gujarat",,
VADGAON NILA,VDGN,Maharashtra,SCR,"State Highway 169, Maharashtra",18.929472999999998,76.64117200000001
Baijnath Andoli,VDNP,Bihar,ECR,"Baijnath Andoli, Bihar",,
WASHIM,WHM,Maharashtra,SCR,"Washim, Maharashtra",20.103101,77.147986
Velpuru Road,VEP,Andhra Pradesh,SCR,"Station Rd, Andhra Pradesh",,
UMROLI,UOI,Maharashtra,WR,"Boisar, Maharashtra",19.754447000000003,72.76033699999999
VILE PARLE,VLP,Maharashtra,WR,"Mumbai, Maharashtra",19.099273999999998,72.84363
Velachha,VLC,Gujarat,WR,"SH 166, Gujarat",,
Vilegaon,VLN,Maharashtra,CR,"Vilegaon, Maharashtra",,
Valaramanikkam,VMM,Tamil Nadu,SR,"State Highway 28, Tamil Nadu",,
VARAHI,VRX,Gujarat,WR,"Banaskantha, Gujarat",23.800674,71.43129599999999
Virol,VOL,Gujarat,WR,"Anand, Gujarat",,
VAPI,VAPI,Gujarat,WR,"Valsad, Gujarat",20.374337999999998,72.90912700000001
Karanahalli,KRNH,Karnataka,SWR,"Bangalore Honavar Rd, Karnataka",13.667160999999998,75.934385
UDVADA,UVD,Gujarat,WR,"Udvada, Gujarat",20.461236,72.918698
UDUPI,UD,Karnataka,KR,"Udupi, Karnataka",13.336341000000001,74.771733
Velachery,VLCY,Tamil Nadu,SR,"Chennai, Tamil Nadu",12.967092000000001,80.21921699999999
BHANAUR,VNN,Uttar Pradesh,NR,"State Highway 36, Uttar Pradesh",25.573159999999998,82.530022
VEDCHHA,VDH,Gujarat,WR,"Navsari, Gujarat",20.874651,72.93641500000001
VADAL,VAL,Gujarat,WR,"Vadal, Gujarat",21.611243,70.492663
Verka Junction,VKA,Punjab,NR,"Amritsar, Punjab",31.665699,74.931669
Uklana,UKN,Haryana,NR,"State Highway 2, Haryana",29.498980000000003,75.883133
VIDYAPATINAGAR,VPN,Bihar,ECR,"Raod For VIDYAPATI DHAM, Bihar",25.601974857400002,85.80234268800001
UPPALUR,UPL,Andhra Pradesh,SCR,"Krishna, Andhra Pradesh",16.492803000000002,80.780125
UNKAL,UNK,Karnataka,SWR,"Hubli, Karnataka",15.377158999999999,75.12425499999999
ULLAL,ULL,Karnataka,SR,"Someshwar, Karnataka",12.791319999999999,74.85477900000001
VARTEJ,VTJ,Gujarat,WR,"Bhavnagar, Gujarat",21.746198,72.05519899999999
Uttar Radhanagar Halt,UTN,West Bengal,ER,"Sherpur Dhamua Rd, West Bengal",22.269458,88.383365
Vadanam Kurussi Halt,VDKS,Kerala,SR,"Shornur Perinthalmanna Hwy, Kerala",10.788139,76.252871
Una,UNA,Gujarat,WR,"Una, Gujarat",20.819025,71.036053
Una Himachal,UHL,Himachal Pradesh,NR,"Una, Himachal Pradesh",31.478782000000002,76.27566
Umreth,UMH,Gujarat,WR,"Umreth, Gujarat",22.693375999999997,73.119782
Ugu,UGU,Uttar Pradesh,NR,"Unnao, Uttar Pradesh",26.804337999999998,80.299391
VIRBHADRA,VRH,Uttarakhand,NR,"Rishikesh, Uttarakhand",30.074509,78.251864
BISHNUPRIYA,VSPR,West Bengal,ER,"Nabadwip, West Bengal",23.413186,88.3552
Vadaj,VRJ,Gujarat,WR,"State Highway 160, Gujarat",,
Varkhedi,VRKD,Maharashtra,CR,"Jalgaon, Maharashtra",,
Vishvamitri,VSI,Gujarat,WR,"Vadodara, Gujarat",,
Vellanur,VEL,Tamil Nadu,SR,"Pudukkottai, Tamil Nadu",10.46709,78.796975
YEDESHI,YSI,Maharashtra,CR,"National Highway 211, Maharashtra",18.317377999999998,75.97657
Virul,VUL,Maharashtra,CR,"Wardha, Maharashtra",,
VALLIYUR,VLY,Tamil Nadu,SR,"Vallioor, Tamil Nadu",8.376159999999999,77.61399
VELLORE TOWN,VT,Tamil Nadu,SR,"Vellore - 632008, Tamil Nadu",12.923646999999999,79.125213
Vavadi Khurd,VKG,Gujarat,WR,"National Highway 59, Gujarat",22.79511,73.502962
WADIARAM,WDR,Andhra Pradesh,SCR,"Telangana Region, Andhra Pradesh",17.972607,78.455417
VARAKALPATTU,VKP,Tamil Nadu,SR,"State Highway 9, Tamil Nadu",11.765793,79.704026
VALANTARAVAL,VTV,Tamil Nadu,SR,"National Highway 49, Tamil Nadu",9.337064,78.911814
VIRAMDAD,VQD,Gujarat,WR,"Khambhalia-Dwarka (SH 6), Gujarat",22.197917,69.575526
AMBALE,ABLE,Maharashtra,CR,"Malshiras Rd, Maharashtra",18.398719,74.171511
Warudkhed,WRD,Maharashtra,CR,"Wardha, Maharashtra",,
VAITARNA,VTN,Maharashtra,WR,"Thane, Maharashtra",19.517672,72.849578
Bachharpur Halt,XBAC,Bihar,ECR,"Bachharpur, Bihar",,
DEVANUR,VNR,Karnataka,SWR,"National Highway 206, Karnataka",13.439281999999999,76.08846
